"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"31/08/2026","17:39","Downpatrick","Stuntman Steve","7.50","-7.69","7.00","-33.33","5.00","-38.46","NO","","0.00","","4","E Finegan","Gavin Cromwell","59","136","58","112","79","50","52","C","0","74","45","14","18","32","6","31/08/2026 17:39","2m 1f 165y","Chase","C","3","3905","5","9000.00","Downpatrick Racecourse Style Awards Handicap Chase (Class C) (0-125)","","","","0.00","158","00-79455PU5","0","0","0","0.00","0.00","0.00","2","2","21","9.52","9.52","85.00","-11.50","135.00","C","3","36000.00","154","2m 1f 40y","3780","59.69","29.00","HP-HHHHHPPP","20.00","0","7","11.4","","3","0","Hcap-Cha","Right - Undulating","4yo+,125","15/2","7.50","4","","125","7","7","295","628","333","96","90","91","56","","58","b","g","Mrs Bob","Getaway","b","0","0.00","2","21","44.64","30.93","38.10","33.33","3","-1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","50.38","48.71","53.74","51.61","0.00","0.00","0.00","","","",""
"31/08/2026","17:39","Downpatrick","Rightfolksplease","2.75","0.00","2.75","-14.29","2.50","-14.29","NO","","0.00","","1","Mr Kevin Healy","Declan Queally","35","277","18","101","66","50","48","E","50","63","38","25","57","82","4","31/08/2026 17:39","2m 1f 165y","Chase","C","3","3905","7","9000.00","Downpatrick Racecourse Style Awards Handicap Chase (Class C) (0-125)","","","","0.00","147","FF263/F0-211","0","0","0","0.00","0.00","0.00","3","5","19","15.79","26.32","78.95","-10.25","80.00","E","4","9000.00","151","2m","3520","3.20","2.75","HHHHP/HP-PHP","13.00","0","8","10.7","D","7","0","Hcap-Cha","Right - Undulating","4yo+,125","4/1","4.00","4","","125","7","7","347","710","363","95","82","88","98","","18","b","g","Ceola","Policy Maker","t","0","0.00","3","19","58.01","47.39","52.63","26.32","-1","3","66.67","66.67","1.00","0.00","0.00","0.00","NO","0.00","Male","53.33","56.67","62.15","59.46","0.00","0.00","0.00","","","",""
"31/08/2026","17:39","Downpatrick","Presenting Lad","7.50","0.00","7.50","-38.46","5.00","-38.46","NO","","0.00","","7","Phillip Enright","Mark Michael McNiff","57","57","15","102","72","53","53","E","44","68","46","9","12","21","2","31/08/2026 17:39","2m 1f 165y","Chase","C","3","3905","0","9000.00","Downpatrick Racecourse Style Awards Handicap Chase (Class C) (0-125)","","","","0.00","148","8367P-920P2","0","0","0","0.00","0.00","0.00","6","15","57","10.53","26.32","84.21","-20.50","71.50","G","5","6000.00","168","1m 7f 140y","3440","6.46","5.00","HHHPH-PPHHP","7.00","0","10","10.8","","6","0","Hcap-Cha","Right - Undulating","4yo+,125","12/1","12.00","4","","125","7","7","266","558","292","82","88","80","42","","15","b","g","Painted Lady","Califet","tb1","0","0.00","6","57","53.99","40.77","45.61","22.81","9","-1","50.00","66.67","1.00","0.00","0.00","0.00","NO","0.00","Male","75.00","55.63","51.76","50.11","0.00","0.00","0.00","","","",""
"31/08/2026","17:39","Downpatrick","War Correspondent","21.00","-10.00","19.00","-33.33","13.00","-40.00","NO","","0.00","","5","Mr H E Sexton","John Joseph Hanlon","48","96","29","121","81","59","53","E","49","74","54","17","31","48","4","31/08/2026 17:39","2m 1f 165y","Chase","C","3","3905","7","9000.00","Downpatrick Racecourse Style Awards Handicap Chase (Class C) (0-125)","","","","0.00","167","933-P44U439","0","0","0","0.00","0.00","0.00","3","10","49","6.12","20.41","88.89","-13.50","75.00","B","2","18000.00","135","2m 2f 54y","4014","80.00","34.00","PHH-HPHHPPH","13.00","0","7","11.13","","1","0","Hcap-Cha","Right - Undulating","4yo+,125","6/1","6.00","4","","125","7","7","304","595","291","76","76","82","57","354","29","gr","g","Walkamia","Teofilo","tb","0","0.00","3","49","51.59","34.95","36.73","26.53","-1","3","66.67","33.33","1.00","0.00","0.00","0.00","NO","0.00","Male","43.53","46.04","37.45","39.74","0.00","0.00","0.00","","","",""
"31/08/2026","17:45","Chepstow","Ghost Story","4.00","-8.33","3.75","-27.27","3.00","-33.33","NO","","0.00","","1","Lewis Edmunds","John Butler","59","287","21","65","73","59","58","E","59","69","59","50","37","87","2","31/08/2026 17:45","1m 2f","Turf","F","6","2200","0","3768.00","DragonBet Handicap (Class F)","","","","0.00","135","55/6123-3343","0","0","0","0.00","0.00","0.00","2","4","13","15.38","30.77","0.00","28.00","37.74","E","5","4187.00","140","1m 2f 219y","2419","6.16","5.00","HH/HHHH-HHHP","10.00","3","5","9.9","D","2","0","Hcap","Left - Galloping / Undulating","4yo+,70","3/1","3.00","4","","70","6","6","355","705","350","88","79","93","90","21","","br","m","Not Misbegotten","Waldgeist","","0","1.18","2","13","61.68","46.80","46.15","46.15","9","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Female","44.57","48.95","56.65","60.43","0.00","0.00","0.00","","","",""
"31/08/2026","17:45","Chepstow","Meet Me In Meraki","5.50","0.00","5.50","-11.11","5.00","-11.11","NO","","0.00","","3","P J Dobbs","David Evans","46","188","19","61","69","59","53","E","50","67","56","36","24","60","8","31/08/2026 17:45","1m 2f","Turf","F","6","2200","0","3768.00","DragonBet Handicap (Class F)","","","","0.00","131","34-46787325","0","0","0","0.00","0.00","0.00","5","11","44","11.36","25.00","0.00","-7.17","32.03","F","6","3454.00","142","1m 3f 209y","2629","4.20","3.50","HP-HHHHHHLL","40.00","4","5","9.5","CD","3","0","Hcap","Left - Galloping / Undulating","4yo+,70","9/2","4.50","4","","70","6","6","313","673","360","96","92","94","78","19","","b","g","Lawless Secret","Twilight Son","","0","1.09","5","44","56.13","38.82","20.45","11.36","16","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","49.22","52.29","43.17","48.82","0.00","0.00","0.00","","","",""
"31/08/2026","17:45","Chepstow","Zambezi Magic","10.00","22.22","12.00","27.27","15.00","55.56","NO","","0.00","","6","William Cox","Bernard Llewellyn","50","67","39","58","70","57","53","E","51","69","54","16","23","39","0","31/08/2026 17:45","1m 2f","Turf","F","6","2200","0","3768.00","DragonBet Handicap (Class F)","","","","0.00","128","714175-7565","0","0","0","0.00","0.00","0.00","7","9","60","11.67","15.00","100.00","-24.77","34.93","E","5","5464.00","137","1m 2f","2200","14.50","13.00","HHHHHH-HHHH","0.00","2","9","9.2","D","5","0","Hcap","Left - Galloping / Undulating","4yo+,70","11/1","11.00","4","","70","6","6","287","605","318","86","76","88","68","39","1394","b","g","Millestan","Zoffany","h","0","0.51","7","60","51.42","35.24","35.00","15.00","28","3","14.29","42.86","1.00","0.00","0.00","0.00","NO","0.00","Male","46.43","51.84","51.01","50.26","0.00","0.00","0.00","","","5","0"
"31/08/2026","17:50","Ripon","Cougar","29.00","0.00","29.00","17.86","34.00","17.86","NO","","0.00","","9","Miss Sophia Watson","Michael Chapman","46","43","47","58","73","57","52","E","53","70","52","16","6","22","6","31/08/2026 17:50","1m 2f 190y","Turf","F","6","2390","7","3477.00","AJA Amateur Jockeys' Handicap (Class F)","","","","0.00","152","986811-0755","0","0","0","0.00","0.00","0.00","5","3","33","15.15","9.09","90.91","-17.02","59.17","E","5","3974.00","145","1m 4f 13y","2653","180.00","81.00","HHHHLP-HPPP","16.00","3","7","10.12","","6","0","Hcap-Ama","Right - Sharp","4yo+,65","13/1","13.00","4","","65","10","10","260","532","272","67","87","89","29","47","567","b","g","Promise To Be True","Deep Impact","","0","1.36","5","33","41.70","29.76","24.24","24.24","5","1","40.00","60.00","1.00","0.00","0.00","0.00","NO","0.00","Male","10.00","10.00","5.00","13.11","0.00","0.00","0.00","","","5","0"
"31/08/2026","17:55","Roscommon","Eddie G","7.00","16.67","8.00","21.43","9.50","41.67","NO","","0.00","","3","S Coen","Adrian McGuinness","62","138","34","83","73","60","67","D","67","68","59","49","49","98","6","31/08/2026 17:55","7f 94y","Turf","D","4","1634","5","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","140","619/36-93911","0","0","0","0.00","0.00","0.00","4","5","20","20.00","25.00","0.00","13.75","90.00","D","4","10800.00","135","7f","1540","4.70","4.50","HPH/HH-PHPPP","13.00","13","5","10.0","D","1","0","Hcap","Right - Stiff","3yo+,85","15/2","7.50","3","","85","13","13","315","567","252","69","87","76","20","34","","b","g","Leitra Lady","Kuroshio","t","0","0.92","4","20","67.14","53.26","40.00","35.00","4","1","25.00","25.00","1.00","0.00","0.00","0.00","NO","0.00","Male","52.63","54.35","61.49","59.08","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Earls","9.00","-18.75","7.50","0.00","7.50","-18.75","NO","","0.00","","1","Gary Carroll","Gavin Cromwell","57","149","13","77","78","63","65","C","66","78","63","50","33","83","6","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","134","360-0022237","0","0","0","0.00","0.00","0.00","11","14","66","16.67","21.21","0.00","11.95","144.24","D","4","9600.00","138","7f 111y","1651","5.60","4.50","PHP-HHPPPPP","13.00","11","9","9.8","CD","4","0","Hcap","Right - Stiff","3yo+,85","15/2","7.50","3","","85","13","13","312","569","257","74","74","76","33","13","","b","g","Princess Pearlita","Dream Ahead","tb","0","0.56","11","66","66.10","51.00","33.33","28.79","22","1","27.27","45.45","1.00","0.00","0.00","0.00","NO","0.00","Male","50.38","48.71","53.74","51.61","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Mercurial","17.00","-12.50","15.00","-21.43","12.00","-31.25","NO","","0.00","","13","Seamie Heffernan","John J Nallen","56","39","13","70","71","61","59","E","61","69","60","26","17","43","8","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","127","0008429-428","0","0","0","0.00","0.00","0.00","2","15","43","4.65","34.88","0.00","-25.50","98.66","D","4","9600.00","125","7f 111y","1651","23.00","15.00","HHHPHPP-PPL","17.00","5","7","9.1","","12","0","Hcap","Right - Stiff","3yo+,85","16/1","16.00","3","","85","13","13","200","353","153","86","54","64","-51","13","","b","g","Conjuring","Prince Of Lir","p","0","0.90","2","43","60.82","44.34","32.56","23.26","13","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","0.00","83.23","74.94","79.16","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Highbury See See","13.00","16.67","15.00","-21.43","12.00","-8.33","NO","","0.00","","9","Andrew Slattery","Andrew Slattery","54","60","66","72","70","55","50","D","52","67","56","24","16","40","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","129","331-0504030","0","0","0","0.00","0.00","0.00","2","4","16","12.50","25.00","0.00","-6.50","97.50","D","4","15000.00","135","1m","1760","28.00","15.00","PHH-HHHHPHH","4.00","4","4","9.3","D","10","0","Hcap","Right - Stiff","3yo+,85","16/1","16.00","3","","85","13","13","150","371","221","74","56","66","25","66","","b","g","Heart's Desire","Belardo","","0","0.68","2","16","64.95","47.98","25.00","18.75","-2","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","76.73","67.86","61.54","52.40","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Morehampton","8.50","0.00","8.50","20.00","10.00","20.00","NO","","0.00","","9","Ben Coen","J P Murtagh","68","60","24","79","68","61","60","D","59","68","60","34","21","55","4","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","131","1350-405093","0","0","0","0.00","0.00","0.00","1","3","11","9.09","27.27","0.00","-7.00","150.00","D","4","9000.00","133","7f","1540","7.80","6.50","LPHP-PPPPHP","8.00","6","3","9.5","D","8","0","Hcap","Right - Stiff","3yo+,85","11/1","11.00","3","","85","13","13","240","449","209","79","70","75","-15","24","","b","g","Donnybrook","Sea The Moon","p","0","1.02","1","11","47.25","32.71","27.27","27.27","-1","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","55.25","47.16","48.40","48.76","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Ninth Crusade","7.00","-8.33","6.50","9.09","7.00","0.00","NO","","0.00","","5","Colin Keane","M D O'Callaghan","67","90","11","74","67","58","62","E","63","63","55","28","18","46","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","126","17062-63","0","0","1","0.00","0.00","-1.00","1","2","7","14.29","28.57","0.00","-5.47","36.72","E","5","9000.00","139","7f","1540","59.49","34.00","PHPHH-HP","4.00","7","3","9.0","","13","0","Hcap","Right - Stiff","3yo+,85","14/1","14.00","3","","85","13","13","201","492","291","86","97","93","15","11","","b","g","Dawn Crusade","Kodiac","t","0","1.69","1","7","55.34","42.98","28.57","28.57","3","3","100.00","100.00","1.00","0.00","0.00","0.00","NO","0.00","Male","53.30","60.20","59.86","58.83","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Gavoo","8.00","28.57","10.00","11.11","11.00","42.86","NO","","0.00","","4","Luke McAteer","David Marnane","67","117","9","80","78","63","68","B","67","68","64","40","36","76","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","132","0351-492537","0","0","0","0.00","0.00","0.00","2","3","12","16.67","25.00","0.00","-4.00","141.00","B","2","21000.00","120","6f","1320","5.64","4.50","HHPH-PHPHPH","4.00","9","3","9.6","","7","0","Hcap","Right - Stiff","3yo+,85","9/1","9.00","3","","85","13","13","313","480","167","56","55","60","-4","9","","b","g","Daddy's Gal","Elzaam","b1","0","1.42","2","12","58.94","46.03","25.00","25.00","-2","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","63.84","60.43","57.40","52.84","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Plume Noire","26.00","32.00","34.00","0.00","34.00","32.00","NO","","0.00","","12","J Kearney","Gerard Keane","64","57","352","79","79","64","64","B","64","69","64","10","26","36","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","3","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","136","6418/1200/50-","0","0","0","0.00","0.00","0.00","4","3","18","22.22","16.67","0.00","7.50","107.25","B","2","60000.00","130","1m","1760","25.00","13.00","HPPP/PPHH/HP-","4.00","12","8","9.10","D","3","0","Hcap","Right - Stiff","3yo+,85","40/1","40.00","3","","85","13","13","234","432","198","68","49","49","32","352","","b","m","Mean Lae","Harzand","","0","1.12","4","18","61.32","47.47","50.00","38.89","-2","-1","25.00","25.00","1.00","0.00","0.00","0.00","NO","0.00","Female","59.66","57.84","56.09","52.71","0.00","0.00","0.00","","","",""
"31/08/2026","17:50","Ripon","On The Bubble","29.00","0.00","29.00","-21.43","23.00","-21.43","NO","","0.00","","8","Miss Emma J Brown","Gary Rutherford","47","60","4","49","65","52","54","F","54","63","47","19","3","22","10","31/08/2026 17:50","1m 2f 190y","Turf","F","6","2390","5","3477.00","AJA Amateur Jockeys' Handicap (Class F)","","","","0.00","143","6-239552047","0","0","0","0.00","0.00","0.00","2","4","39","5.13","10.26","66.67","-25.13","37.42","E","5","3229.00","137","1m 1f","1980","55.00","41.00","P-LPPLLLLPL","26.00","1","5","10.3","","10","0","Hcap-Ama","Right - Sharp","4yo+,65","11/1","11.00","4","","65","10","10","242","515","273","62","82","83","46","4","655","b","m","O Fourlunda","Land Force","","0","0.00","2","39","40.62","24.79","35.90","25.64","19","1","50.00","50.00","1.00","0.00","0.00","0.00","NO","0.00","Female","28.99","28.99","35.04","30.43","0.00","0.00","0.00","","","",""
"31/08/2026","17:50","Ripon","Star Start","4.50","-4.86","4.33","0.00","4.33","-4.86","NO","","0.00","","4","Miss C Parker","Ruth Carr","56","96","14","57","68","57","55","F","56","67","53","34","34","68","6","31/08/2026 17:50","1m 2f 190y","Turf","F","6","2390","5","3477.00","AJA Amateur Jockeys' Handicap (Class F)","","","","0.00","151","6-953853212","0","0","0","0.00","0.00","0.00","7","14","49","14.29","28.57","0.00","5.46","35.37","E","5","3974.00","138","1m 4f 13y","2653","6.00","5.50","P-PPPLPLLHP","16.00","7","6","10.11","CD","7","0","Hcap-Ama","Right - Sharp","4yo+,65","11/2","5.50","4","","65","10","10","323","675","352","80","90","90","92","14","","b","g","Button Up","U S Navy Flag","pWS","0","1.36","7","49","57.89","43.57","34.69","20.41","15","1","42.86","71.43","1.00","0.00","0.00","0.00","NO","0.00","Male","54.39","50.90","50.99","52.65","0.00","0.00","0.00","","","",""
"31/08/2026","17:50","Ripon","Three Yorkshiremen","7.50","7.69","8.00","57.14","12.00","69.23","NO","","0.00","","10","Miss Mell Boucher","Jack Jones","40","25","41","56","71","59","51","F","52","70","56","14","8","22","4","31/08/2026 17:50","1m 2f 190y","Turf","F","6","2390","0","3477.00","AJA Amateur Jockeys' Handicap (Class F)","","","","0.00","150","05167-89957","0","0","0","0.00","0.00","0.00","4","6","40","10.00","15.00","50.00","-19.63","46.13","F","6","3080.00","154","1m 5f 219y","3079","5.94","5.00","HHPPH-HPHPP","11.00","10","6","10.10","D","8","0","Hcap-Ama","Right - Sharp","4yo+,65","16/1","16.00","4","","65","10","10","221","526","305","59","90","95","61","41","607","b","g","House Of Roses","Massaat","WS","0","0.00","4","40","46.59","31.29","37.50","17.50","6","-3","25.00","25.00","1.00","0.00","0.00","0.00","NO","0.00","Male","45.83","48.75","50.35","48.03","0.00","0.00","0.00","","","5","2"
"31/08/2026","17:50","Ripon","Woodleigh","4.50","14.29","5.00","-12.50","4.50","0.00","NO","","0.00","","1","Eireann Cagney","Roger Fell","60","148","9","59","64","56","57","E","56","62","54","33","21","54","2","31/08/2026 17:50","1m 2f 190y","Turf","F","6","2390","0","3477.00","AJA Amateur Jockeys' Handicap (Class F)","","","","0.00","153","5521155451","0","0","0","0.00","0.00","0.00","5","7","39","12.82","17.95","0.00","-5.50","37.89","E","5","4187.00","130","1m 2f 1y","2201","8.80","8.00","HPHHHHHHHP","5.00","9","5","10.13","C","4","0","Hcap-Ama","Right - Sharp","4yo+,65","6/1","6.00","4","","65","10","10","304","649","345","90","82","93","80","9","","b","g","Naqrah","Inns Of Court","WS","0","1.61","5","39","55.12","39.08","25.64","12.82","11","1","40.00","80.00","1.00","0.00","0.00","0.00","NO","0.00","Male","27.25","58.57","50.49","55.98","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Merisi Diamond","7.50","-15.38","6.50","27.27","8.00","7.69","NO","","0.00","","2","W J Lee","Thomas Coyle","71","139","134","71","71","60","65","D","64","67","54","32","41","73","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","128","4/04900-6731","0","0","0","0.00","0.00","0.00","5","6","24","20.83","25.00","0.00","0.25","100.20","D","4","12600.00","129","7f","1540","11.50","8.50","P/PHPPH-PHPH","4.00","2","7","9.2","CD","11","0","Hcap","Right - Stiff","3yo+,85","12/1","12.00","3","","85","13","13","252","594","342","72","93","88","89","134","","b","g","Lucy Diamonds","Caravaggio","tp","0","1.58","5","24","60.19","48.82","33.33","20.83","0","1","60.00","60.00","1.00","0.00","0.00","0.00","NO","0.00","Male","63.21","63.21","53.76","47.33","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Engines On","29.00","-42.86","17.00","-25.00","13.00","-57.14","NO","","0.00","","8","Chris Hayes","J A Kinsella","58","67","2","82","74","59","61","B","59","72","58","17","33","50","2","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","139","31/1731-0000","0","0","0","0.00","0.00","0.00","3","4","19","15.79","21.05","0.00","34.50","142.00","B","2","60000.00","114","1m","1760","55.32","34.00","PP/HHLP-HPHH","4.00","8","6","9.13","D","2","0","Hcap","Right - Stiff","3yo+,85","25/1","25.00","3","","85","13","13","255","496","241","55","71","69","46","2","","ch","g","Van De Cappelle","Sioux Nation","tp","0","1.02","3","19","51.51","39.17","31.58","26.32","1","-1","33.33","33.33","1.00","0.00","0.00","0.00","NO","0.00","Male","45.14","64.24","59.25","48.03","0.00","0.00","0.00","","","",""
"31/08/2026","17:55","Roscommon","Goal Exceeded","6.50","0.00","6.50","-39.45","4.33","-39.45","NO","","0.00","","6","Adam Caffrey","Adrian McGuinness","62","73","22","76","80","61","60","C","61","76","62","30","41","71","4","31/08/2026 17:55","7f 94y","Turf","D","4","1634","0","12000.00","Lidan Handicap (Class D) (0-85)","","","","0.00","133","6586-203144","0","0","0","0.00","0.00","0.00","3","3","26","11.54","11.54","0.00","-4.75","123.00","C","3","18000.00","127","1m","1760","15.50","13.00","PHHP-HHPHPP","8.00","3","5","9.7","D","6","0","Hcap","Right - Stiff","3yo+,85","13/1","13.00","3","","85","13","13","252","506","254","69","64","64","57","22","","b","g","Twinkle Twinkle","Iffraaj","t","0","0.90","3","26","61.86","43.47","26.92","15.38","6","1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","52.63","54.35","61.49","59.08","0.00","0.00","0.00","","","",""
"31/08/2026","17:39","Downpatrick","Finnians Row","12.00","0.00","12.00","-18.18","10.00","-18.18","NO","","0.00","","3","Mr Niall Moore","Dermot Anthony McLoughlin","33","152","34","107","76","53","54","E","62","67","48","20","37","57","10","31/08/2026 17:39","2m 1f 165y","Chase","C","3","3905","5","9000.00","Downpatrick Racecourse Style Awards Handicap Chase (Class C) (0-125)","","","","0.00","153","41343-PP110","0","0","0","0.00","0.00","0.00","5","8","46","10.87","17.39","93.48","26.00","69.00","E","4","10200.00","160","2m 2f 54y","4014","59.38","26.00","HPPPP-HHLLP","33.00","0","10","10.13","CD","4","0","Hcap-Cha","Right - Undulating","4yo+,125","5/1","5.00","4","","125","7","7","319","641","322","84","79","82","77","","34","b","g","High Kicker","Famous Name","tb","0","0.00","5","46","59.03","42.38","26.09","19.57","4","1","40.00","40.00","1.00","0.00","0.00","0.00","NO","0.00","Male","35.71","34.13","46.21","41.45","0.00","0.00","0.00","","","",""
"31/08/2026","17:30","Cartmel","Cuzco Du Mathan","5.00","0.00","5.00","-37.50","3.50","-37.50","NO","","0.00","","5","Leah Noreci","James Moffatt","50","99","44","90","72","52","56","B","51","68","50","12","25","37","0","31/08/2026 17:30","2m 1f 61y","Chase","G","5","3801","7","4357.00","Furness RDA Handicap Chase (Class G)","","","","0.00","158","1/4747-64478","0","0","0","0.00","0.00","0.00","3","1","21","14.29","4.76","95.24","-2.60","47.97","G","5","3327.00","161","2m 1f 61y","3801","11.00","8.50","P/HHHH-HHHHH","0.00","0","8","11.4","CD","4","0","Hcap-Cha","Left - Sharp","4yo+,100","18/1","18.00","4","","100","8","8","277","596","319","86","82","84","67","","44","gr","g","Thisbee Du Mathan","Martaline","v","0","0.00","3","21","43.14","28.57","23.81","14.29","3","-1","33.33","33.33","1.00","0.00","0.00","0.00","NO","0.00","Male","51.84","51.84","51.84","51.92","0.00","0.00","0.00","","","7","1"
"31/08/2026","17:30","Cartmel","Wearelongterm","21.00","-10.00","19.00","-22.22","15.00","-30.00","NO","","0.00","","8","Peter Jay Kavanagh","Dianne Sayer","54","69","42","81","69","46","52","E","46","62","39","28","27","55","2","31/08/2026 17:30","2m 1f 61y","Chase","G","5","3801","0","4357.00","Furness RDA Handicap Chase (Class G)","","","","0.00","149","34F326-35P7","0","0","0","0.00","0.00","0.00","0","4","23","0.00","17.39","78.26","-23.00","0.00","G","5","3829.00","151","2m 5f 34y","4654","22.00","15.00","HHLHHH-HHHP","7.00","0","9","10.9","","5","0","Hcap-Cha","Left - Sharp","4yo+,100","7/1","7.00","4","","100","8","8","267","540","273","84","75","76","38","","42","b","g","Fair Ina","Milan","pWS","0","0.00","0","23","43.98","29.22","21.74","8.70","1","-1","0.00","0.00","1.00","0.00","0.00","0.00","NO","0.00","Male","0.00","0.00","0.00","28.50","0.00","0.00","0.00","","","8","-1"
"31/08/2026","17:30","Cartmel","Judicial Review","7.00","-16.67","6.00","0.00","6.00","-16.67","NO","","0.00","","7","Callum Bewley","James Moffatt","46","70","2","79","64","42","53","G","51","62","37","25","17","42","2","31/08/2026 17:30","2m 1f 61y","Chase","G","5","3801","0","4357.00","Furness RDA Handicap Chase (Class G)","","","","0.00","147","1P9-P67P257","0","0","0","0.00","0.00","0.00","4","2","24","16.67","8.33","80.00","-3.88","37.76","G","5","4726.00","145","2m 5f 34y","4654","5.26","4.33","PHH-HPPPHHH","7.00","0","8","10.7","C D","7","0","Hcap-Cha","Left - Sharp","4yo+,100","8/1","8.00","4","","100","8","8","279","587","308","86","74","79","69","","2","ch","g","Chartani","Getaway","WS","0","0.00","4","24","44.62","32.47","29.17","25.00","-4","-1","0.00","25.00","1.00","0.00","0.00","0.00","NO","0.00","Male","51.84","51.84","51.84","51.92","0.00","0.00","0.00","","","",""
"31/08/2026","17:30","Cartmel","Getaway Jewel","4.00","16.67","4.50","28.57","5.50","50.00","NO","","0.00","","2","Brian Hughes","Micky Hammond","49","195","12","80","69","49","57","G","62","68","46","51","34","85","6","31/08/2026 17:30","2m 1f 61y","Chase","G","5","3801","0","4357.00","Furness RDA Handicap Chase (Class G)","","","","0.00","148","32064-23221","0","0","0","0.00","0.00","0.00","6","15","59","10.17","25.42","94.92","-24.48","33.88","G","5","3248.00","144","2m 110y","3630","19.00","13.00","PLHHL-PHPPP","21.00","0","12","10.8","D","6","0","Hcap-Cha","Left - Sharp","4yo+,100","100/30","3.33","4","","100","8","8","324","659","335","85","95","90","65","","12","b","g","Fada's Jewel","Getaway","","0","0.00","6","59","54.08","39.01","50.85","30.51","19","3","33.33","50.00","1.00","0.00","0.00","0.00","NO","0.00","Male","65.49","65.88","57.40","53.91","0.00","0.00","0.00","","","",""
