"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"30/08/2026","16:40","Cork","Noble Irish","4.33","-9.91","4.00","33.33","5.00","20.12","YES","13/2","95.20","8","4","Wayne Lordan","A P O'Brien","","110","","0","","","","","","","","0","8","8","0","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","8","","","0.00","134","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","1","3","9.8","","5","60","Mdn","Right - Easy","3yo+","","0.00","3","","","16","17","207","569","362","94","89","79","100","","","b","c","Jumellea","No Nay Never","","0","0.88","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","11.50","5.00","-56.52","14.00","YES","21.74","Male","66.80","61.77","63.93","57.52","0.00","0.00","6.50","","","",""
"30/08/2026","16:40","Cork","Red Dahlia","29.00","42.86","41.00","-17.50","34.00","17.86","YES","33/1","17.86","7","11","Shane Foley","John Joseph Murphy","","26","","0","","","","","","","","0","3","3","0","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","7","","","0.00","129","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","13","3","9.3","","15","60","Mdn","Right - Easy","3yo+","","0.00","3","","","16","17","203","489","286","49","72","65","100","","","b","f","Path Of Silver","Nando Parrado","","0","1.56","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","54.54","50.00","-8.32","1000.00","YES","1733.52","Female","0.00","11.75","11.75","11.75","0.00","0.00","33.00","","","",""
"30/08/2026","16:40","Cork","Faithful Ardad","41.00","25.00","51.00","-20.00","41.00","0.00","YES","66/1","65.00","12","6","Declan McDonogh","Kieran P Cotter","","50","","0","","","","","","","","0","3","3","0","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","12","","","0.00","129","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","12","3","9.3","","9","45","Mdn","Right - Easy","3yo+","","0.00","3","","","16","17","203","480","277","54","63","60","100","","","b","f","Malika I Jahan","Ardad","","0","0.66","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","120.00","110.00","-8.33","280.00","YES","133.33","Female","0.00","20.59","23.45","27.67","0.00","0.00","66.00","","","",""
"30/08/2026","16:55","Goodwood","Obito","5.50","11.11","6.00","30.00","7.50","44.44","YES","4/1 (2F)","-11.11","3","2","Daniel Tudhope","David O'Meara","66","167","20","85","69","63","64","D","63","66","60","42","31","73","2","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","3","","","0.00","142","12226-82551","0","0","0","0.00","0.00","0.00","3","5","17","17.65","29.41","0.00","4.00","48.85","D","4","5234.00","141","1m 2f","2200","6.60","5.50","HHHHH-HHHPH","7.00","5","4","10.2","D","4","72","Hcap","Right - Sharp / Undulating","3yo+,90","5/1","5.00","3","","90","10","11","292","599","307","78","78","79","72","20","","b","g","All Time","Blue Point","h","0","1.41","3","17","67.41","51.31","29.41","17.65","-3","-1","0.00","0.00","6.60","2.70","-59.09","1000.00","YES","15051.52","Male","59.10","51.78","55.44","51.15","0.00","0.00","4.00","","","",""
"30/08/2026","16:55","Goodwood","War Hawk","12.00","9.09","13.00","0.00","13.00","9.09","YES","10/1","-9.09","6","3","Callum Rodriguez","Simon and Ed Crisford","56","154","44","85","77","63","64","B","68","68","62","19","28","47","0","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","6","","","0.00","142","241421167-5","0","0","0","0.00","0.00","0.00","3","3","12","25.00","25.00","0.00","-0.83","167.88","C","3","9020.00","134","1m 2f","2200","17.00","15.00","PHHHHPHHH-H","0.00","1","4","10.2","D","2","63","Hcap","Right - Sharp / Undulating","3yo+,90","12/1","12.00","3","","90","10","11","292","620","328","88","91","87","62","44","","b","g","Wrood","Mehmas","t","0","0.99","3","12","66.84","52.01","25.00","25.00","0","-3","33.33","66.67","12.28","1001.00","8051.47","1.00","YES","-91.86","Male","40.92","49.95","62.03","60.55","0.00","0.00","10.00","","","5","0"
"30/08/2026","16:55","Goodwood","Lavender Gold","12.00","0.00","12.00","-22.73","9.50","-22.73","YES","9/1","-18.18","8","5","Jason Watson","David Menuisier","45","118","36","75","66","56","54","E","58","61","54","27","23","50","6","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","8","","","0.00","125","7323-710","0","0","0","0.00","0.00","0.00","1","2","7","14.29","28.57","0.00","-4.50","66.21","D","4","5653.00","126","1m 4f 98y","2738","21.44","15.00","HHLH-HLP","20.00","6","3","8.13","CD","11","57","Hcap","Right - Sharp / Undulating","3yo+,90","17/2","8.50","3","","90","10","11","249","575","326","84","69","93","80","36","","b","g","Lavande Violet","Victor Ludorum","WS","0","1.34","1","7","60.87","44.74","14.29","14.29","-5","-1","0.00","0.00","12.00","11.00","-8.33","1000.00","YES","8233.33","Male","50.34","41.17","39.72","35.64","0.00","0.00","9.00","","","",""
"30/08/2026","16:55","Goodwood","Alcaraz","51.00","0.00","51.00","0.00","51.00","0.00","YES","14/1","-72.00","10","9","D Egan","George Baker","58","66","29","80","73","53","53","C","48","63","45","13","28","41","8","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","10","","","0.00","137","7228P-50","0","0","0","0.00","0.00","0.00","0","2","7","0.00","28.57","0.00","-7.00","0.00","C","3","25770.00","129","1m 1f 11y","1991","262.27","81.00","HLLLP-LP","27.00","10","7","9.11","","7","56","Hcap","Right - Sharp / Undulating","3yo+,90","18/1","18.00","3","","90","10","11","211","436","225","64","67","72","22","29","279","b","g","Terre","Intello","","0","0.65","0","7","35.06","25.43","42.86","28.57","-1","-3","0.00","0.00","15.87","20.00","26.02","1000.00","YES","6201.20","Male","56.25","47.69","44.66","45.09","0.00","0.00","14.00","","","",""
"30/08/2026","16:40","Cork","Inform","6.00","-10.00","5.50","-22.22","4.50","-30.00","YES","6/1","20.00","10","1","Colin Keane","G M Lyons","","220","","0","","","","","","","","0","21","21","0","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","10","","","0.00","134","","0","0","0","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","0.00","0.00","","","0.00","","","0","0.00","0.00","","0.00","2","3","9.8","","3","47","Mdn","Right - Easy","3yo+","","0.00","3","","","16","17","231","616","385","92","98","95","100","","","b","c","Announce","Oasis Dream","","0","1.58","0","0","0.00","0.00","0.00","0.00","","","0.00","0.00","9.15","8.40","-8.20","1000.00","YES","10828.96","Male","74.11","56.68","56.26","59.32","0.00","0.00","6.00","","","",""
"30/08/2026","16:40","Cork","Hurleys Hill","101.00","25.00","126.00","0.00","126.00","25.00","YES","300/1","200.00","16","13","Alan Persse","Patrick J Flynn","41","22","15","0","41","41","41","E","41","","41","0","17","17","0","30/08/2026 16:40","6f","Turf","E","5","1320","5","7200.00","Cork Maiden (Class E)","16","","","0.00","129","0","0","0","0","0.00","0.00","0.00","0","0","1","0.00","0.00","0.00","-1.00","0.00","E","5","7200.00","130","7f","1540","280.00","101.00","H","0.00","11","3","9.3","","2","37","Mdn","Right - Easy","3yo+","","0.00","3","","","16","17","260","516","256","55","37","64","100","15","","ch","g","Fashion Line","Belardo","","0","1.65","0","1","23.08","5.33","0.00","0.00","1","1","0.00","0.00","1000.00","1000.00","0.00","1000.00","YES","0.00","Male","72.22","43.52","47.73","35.42","0.00","0.00","300.00","","","",""
"30/08/2026","16:55","Goodwood","Due To Henry","11.00","10.00","12.00","0.00","12.00","10.00","YES","12/1","20.00","5","7","Charles Bishop","Eve Johnson Houghton","68","72","78","77","72","60","63","C","61","70","58","24","37","61","6","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","5","","","0.00","134","0/089400-253","0","0","0","0.00","0.00","0.00","3","3","17","17.65","17.65","0.00","-0.25","52.22","C","3","12885.00","117","1m 2f 70y","2270","15.23","13.00","H/LPPLPP-PLH","20.00","3","5","9.8","D","8","69","Hcap","Right - Sharp / Undulating","3yo+,90","10/1","10.00","3","","90","10","11","270","483","213","79","54","74","6","78","","b","g","Rivas Rhapsody","Due Diligence","pWS","0","1.48","3","17","51.94","39.60","58.82","41.18","-1","1","0.00","0.00","13.71","7.20","-47.48","1000.00","YES","7193.95","Male","53.41","54.25","52.40","51.58","0.00","0.00","12.00","","","3","0"
"30/08/2026","16:55","Goodwood","A Major Payne","5.50","-22.22","4.50","14.29","5.00","-11.11","YES","9/2","0.00","1","4","Oisin Murphy","Michael Bell","66","137","17","86","70","63","68","D","68","68","61","35","49","84","0","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","1","","","0.00","143","353-3221313","0","0","0","0.00","0.00","0.00","2","12","21","9.52","57.14","0.00","-14.50","51.82","C","3","9631.00","133","1m 2f","2200","5.00","4.33","HHH-HHHHHHH","0.00","9","5","10.3","D  BF","1","73","Hcap","Right - Sharp / Undulating","3yo+,90","6/1","6.00","3","","90","10","11","314","654","340","76","95","91","78","17","","b","g","Thankful","Harry Angel","p","0","1.05","2","21","70.11","54.80","47.62","23.81","3","-1","50.00","50.00","6.60","1.01","-84.70","13.50","YES","104.55","Male","67.13","52.17","47.15","44.33","0.00","0.00","4.50","","","",""
"30/08/2026","16:40","Cork","Feel Happy","8.50","-6.67","8.00","-35.71","5.50","-40.00","YES","4/1","-46.67","1","9","Paddy Harnett","Donnacha O'Brien","58","31","37","73","58","55","54","E","55","55","54","7","3","10","4","30/08/2026 16:40","6f","Turf","E","5","1320","3","7200.00","Cork Maiden (Class E)","1","","","0.00","126","464","0","0","0","0.00","0.00","0.00","0","0","3","0.00","0.00","0.00","-3.00","0.00","E","5","7200.00","129","6f","1320","15.50","11.00","PPH","13.00","16","3","9.0","","10","67","Mdn","Right - Easy","3yo+","22/1","22.00","3","","","16","17","274","433","159","83","54","72","-50","37","","b","f","Simply A Star","Wootton Bassett","t1","0","1.22","0","3","72.22","52.31","0.00","0.00","-1","-1","0.00","0.00","6.45","1.01","-84.34","6.00","YES","-6.98","Female","42.86","44.84","44.38","53.92","0.00","0.00","4.00","","","",""
"30/08/2026","16:35","Yarmouth","Campani","3.75","-18.18","3.25","-11.11","3.00","-27.27","YES","9/4 (F)","-18.18","2","2","Daniel Muscutt","David Simcock","58","175","38","59","66","56","63","F","65","65","52","38","51","89","4","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","2","","","0.00","134","0/22177-1313","0","0","0","0.00","0.00","0.00","3","3","12","25.00","25.00","0.00","14.00","47.45","E","5","4397.00","120","7f 3y","1543","3.81","3.00","P/PPHHH-HPHP","7.00","11","4","9.8","C D","4","58","Hcap","Left - Galloping","3yo+,65","9/1","9.00","3","","65","11","14","323","549","226","66","76","56","28","38","","b","g","Italian Connection","Time Test","","0","1.07","3","12","58.05","47.60","33.33","33.33","4","1","66.67","66.67","4.10","1.48","-63.90","300.00","YES","7217.07","Male","51.94","57.19","54.35","48.77","0.00","0.00","2.25","","","3","0"
"30/08/2026","16:35","Yarmouth","Pickering Castle","12.00","-9.09","11.00","0.00","11.00","-9.09","YES","12/1","9.09","1","10","Joey Haynes","David Simcock","58","48","48","56","62","58","58","F","58","61","56","20","3","23","2","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","1","","","0.00","131","3224388-776","0","0","0","0.00","0.00","0.00","0","5","13","0.00","38.46","0.00","-13.00","0.00","F","6","3454.00","124","7f 2y","1542","16.50","15.00","PPHHHHH-HPH","4.00","4","4","9.5","","5","59","Hcap","Left - Galloping","3yo+,65","18/1","18.00","3","","65","11","14","166","350","184","66","45","77","-4","48","","b","g","Primrose Valley","Cityscape","","0","1.06","0","13","49.60","33.49","30.77","7.69","1","-1","0.00","0.00","20.19","1.01","-95.00","19.00","YES","-5.89","Male","51.94","57.19","54.35","48.77","0.00","0.00","12.00","","","6","0"
"30/08/2026","16:35","Yarmouth","Caitlin G","21.00","-10.00","19.00","-11.11","17.00","-20.00","YES","14/1","-30.00","11","3","Grace McEntee","Michael Patrick Fenton","57","97","13","51","57","47","56","F","57","57","44","45","28","73","8","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","11","","","0.00","121","909-9975415","0","0","0","0.00","0.00","0.00","1","0","10","10.00","0.00","0.00","13.00","34.54","F","6","3768.00","131","6f 12y","1332","21.00","15.00","LHP-HHHPPLP","15.00","8","3","8.9","CD","13","43","Hcap","Left - Galloping","3yo+,65","15/2","7.50","3","","65","11","14","255","565","310","82","56","82","90","13","","b","f","Sara Dream","Bangkok","","0","1.28","1","10","34.09","22.69","50.00","40.00","6","3","0.00","0.00","20.83","10.50","-49.59","1000.00","YES","4700.77","Female","50.00","42.05","65.23","55.04","0.00","0.00","14.00","","","",""
"30/08/2026","16:35","Yarmouth","Yoko","29.00","-28.57","21.00","-10.00","19.00","-35.71","YES","20/1","-28.57","4","8","Silvestre De Sousa","David Loughnane","43","59","31","58","53","46","49","F","51","51","47","21","15","36","4","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","4","","","0.00","128","5042-59","0","0","0","0.00","0.00","0.00","0","0","6","0.00","0.00","0.00","-6.00","0.00","F","6","3768.00","134","7f 36y","1576","38.00","29.00","PHHP-PH","7.00","2","3","9.2","","10","56","Hcap","Left - Galloping","3yo+,65","18/1","18.00","3","","65","11","14","176","441","265","67","72","93","33","31","","b","f","Our Greta","Saxon Warrior","","0","1.10","0","6","43.08","22.94","16.67","0.00","6","3","0.00","0.00","32.00","50.00","56.25","90.00","YES","181.25","Female","53.40","43.32","48.08","48.06","0.00","0.00","20.00","","","",""
"30/08/2026","16:35","Yarmouth","Withoutfurtherado","41.00","-30.00","29.00","-10.71","26.00","-37.50","YES","22/1","-45.00","7","11","Liam Wright","Peter Charalambous and James C","53","15","10","52","65","53","56","F","53","62","54","12","3","15","2","30/08/2026 16:35","7f 3y","Turf","F","6","1543","3","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","7","","","0.00","124","0652097-059","0","0","0","0.00","0.00","0.00","0","3","16","0.00","18.75","0.00","-16.00","0.00","F","6","3245.00","130","1m 1y","1761","89.87","51.00","HHHHHHH-HPH","4.00","6","4","8.12","","12","50","Hcap","Left - Galloping","3yo+,65","33/1","33.00","3","","65","11","14","150","304","154","48","62","73","-29","10","","b","g","Entrancing","Twilight Son","","0","1.22","0","16","47.47","27.72","12.50","0.00","2","1","0.00","0.00","38.00","34.00","-10.53","1000.00","YES","2531.58","Male","0.00","35.00","27.49","28.86","0.00","0.00","22.00","","","",""
"30/08/2026","16:35","Yarmouth","Gemini Star","15.00","-21.43","12.00","-36.36","8.00","-50.00","YES","4/1 (2F)","-71.43","9","4","Dylan Hogan","Julia and Shelley Birkett","57","95","10","59","69","57","54","F","57","66","57","32","18","50","2","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","9","","","0.00","134","63/387597-20","0","0","0","0.00","0.00","0.00","1","5","21","4.76","23.81","0.00","-19.17","37.80","F","6","3245.00","134","6f","1320","13.94","9.50","PH/HPHPPP-HH","4.00","9","6","9.8","","3","46","Hcap","Left - Galloping","3yo+,65","11/1","11.00","3","","65","11","14","262","477","215","82","51","73","9","10","","b","m","Star Fire","Starspangledbanner","","0","1.19","1","21","52.21","36.69","19.05","9.52","-1","-3","100.00","100.00","6.43","7.20","11.98","360.00","YES","5498.76","Female","45.17","44.50","46.79","46.54","0.00","0.00","4.00","","","",""
"30/08/2026","16:35","Yarmouth","Cuban Girl","17.00","0.00","17.00","-56.25","8.00","-56.25","YES","6/1","-62.50","8","1","Mr Jack Callan","Brian Toomey","60","194","28","60","68","56","61","F","60","67","55","30","22","52","8","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","8","","","0.00","135","941279-0254","0","0","0","0.00","0.00","0.00","1","3","13","7.69","23.08","0.00","-3.00","41.87","F","6","3768.00","134","1m 2f 23y","2223","10.00","8.50","HHPHPH-HLHL","15.00","10","4","9.9","","2","48","Hcap","Left - Galloping","3yo+,65","12/1","12.00","3","","65","11","14","283","536","253","75","82","76","20","28","","b","f","Tafilly","Havana Grey","","0","0.86","1","13","42.18","29.57","46.15","30.77","5","1","100.00","100.00","8.20","6.20","-24.39","980.00","YES","11851.22","Female","0.00","0.00","57.34","50.09","0.00","0.00","6.00","","","",""
"30/08/2026","16:35","Yarmouth","Rokuni","34.00","-15.15","29.00","0.00","29.00","-15.15","YES","28/1","-15.15","10","7","Ashley Lewis","Charlie Wallis","53","61","4","46","64","53","53","F","53","62","53","13","8","21","12","30/08/2026 16:35","7f 3y","Turf","F","6","1543","3","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","10","","","0.00","118","03600-09630","0","0","0","0.00","0.00","0.00","1","3","31","3.23","9.68","0.00","-29.17","36.72","F","6","3454.00","121","1m 142y","1902","41.15","34.00","PPPHP-HHLLL","22.00","1","4","8.6","","14","44","Hcap","Left - Galloping","3yo+,65","28/1","28.00","3","","65","11","14","192","408","216","52","89","76","-1","4","","gr","g","Riyaza","Saxon Warrior","tv","0","0.63","1","31","44.38","26.86","25.81","16.13","7","3","100.00","100.00","44.00","55.00","25.00","1000.00","YES","2172.73","Male","29.09","40.23","30.17","38.45","0.00","0.00","28.00","","","",""
"30/08/2026","16:40","Cork","Optics","67.00","0.00","67.00","-24.24","51.00","-24.24","YES","100/1","51.52","13","10","Nathan Crosse","Ms M McDowall","51","28","15","60","52","51","46","E","51","51","46","6","3","9","4","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","13","","","0.00","134","0-76","0","0","0","0.00","0.00","0.00","0","0","3","0.00","0.00","0.00","-3.00","0.00","E","5","9000.00","134","5f","1100","65.00","41.00","H-PP","13.00","10","3","9.8","","6","44","Mdn","Right - Easy","3yo+","25/1","25.00","3","","","16","17","262","289","27","36","34","39","-82","15","","b","g","Promiseofparadise","Equiano","t","0","0.49","0","3","34.85","18.25","33.33","33.33","1","1","0.00","0.00","266.80","140.00","-47.53","440.00","YES","64.92","Male","0.00","0.00","63.64","60.98","0.00","0.00","100.00","","","",""
"30/08/2026","16:40","Cork","Saint Agatha","9.00","6.25","9.50","-5.88","9.00","0.00","YES","10/1","25.00","5","5","Gavin Ryan","J A Stack","51","82","118","73","63","53","54","E","51","55","54","27","15","42","8","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","5","","","0.00","129","28-30","0","0","0","0.00","0.00","0.00","0","2","4","0.00","50.00","0.00","-4.00","0.00","C","3","15601.00","127","7f","1540","9.02","9.00","PL-PP","25.00","9","3","9.3","","16","62","Mdn","Right - Easy","3yo+","5/1","5.00","3","","","16","17","297","539","242","70","52","60","60","118","","b","f","Scream Blue Murder","St Mark's Basilica","t1","0","1.41","0","4","48.19","34.45","25.00","25.00","2","1","0.00","0.00","13.43","25.00","86.15","1000.00","YES","7346.02","Female","52.38","47.89","49.54","46.86","0.00","0.00","10.00","","","",""
"30/08/2026","16:40","Cork","Grande Cuvee","6.50","0.00","6.50","-27.27","5.00","-27.27","YES","3/1 (F)","-45.45","2","2","Seamie Heffernan","J A Stack","58","152","15","70","64","58","56","E","58","58","56","33","39","72","6","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","2","","","0.00","129","932","0","0","0","0.00","0.00","0.00","0","2","3","0.00","66.67","0.00","-3.00","0.00","E","5","9000.00","129","5f","1100","7.20","5.50","PPP","19.00","4","3","9.3","","11","67","Mdn","Right - Easy","3yo+","4/1","4.00","3","","","16","17","356","516","160","70","55","75","-40","15","","ch","f","Medicean Star","Starspangledbanner","","0","1.58","0","3","79.82","64.87","0.00","0.00","1","1","0.00","0.00","4.97","3.00","-39.64","280.00","YES","5533.80","Female","52.38","47.89","49.54","46.86","0.00","0.00","3.00","","","",""
"30/08/2026","16:40","Cork","Keogie","17.00","0.00","17.00","0.00","17.00","0.00","YES","40/1","150.00","6","3","Adam Caffrey","Noel Meade","51","117","106","73","64","56","57","E","58","58","57","23","23","46","4","30/08/2026 16:40","6f","Turf","E","5","1320","0","7200.00","Cork Maiden (Class E)","6","","","0.00","134","2038","0","0","1","0.00","0.00","-1.00","0","2","4","0.00","50.00","0.00","-4.00","0.00","E","5","7800.00","134","5f","1100","20.00","12.00","HLHH","13.00","5","3","9.8","","4","61","Mdn","Right - Easy","3yo+","6/1","6.00","3","","","16","17","324","422","98","62","51","51","-66","106","","b","g","Kozmina Bay","Sergei Prokofiev","","0","1.05","0","4","58.75","40.91","25.00","0.00","0","-1","0.00","0.00","75.00","40.00","-46.67","70.00","YES","-6.67","Male","71.46","62.55","49.57","52.85","0.00","0.00","40.00","","","",""
"30/08/2026","16:35","Yarmouth","Captive Beauty","12.00","0.00","12.00","27.27","15.00","27.27","YES","17/2","-22.73","3","6","Josephine Gordon","R Burdon","59","78","17","57","62","52","56","F","59","59","52","27","14","41","0","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","3","","","0.00","127","8-6028","0","0","0","0.00","0.00","0.00","0","1","5","0.00","20.00","0.00","-5.00","0.00","F","6","3664.00","129","7f 1y","1541","24.72","19.00","H-PHHH","0.00","3","3","9.1","","11","57","Hcap","Left - Galloping","3yo+,65","13/1","13.00","3","","65","11","14","202","470","268","76","64","76","52","17","","b","f","Siren's Cove","Showcasing","","0","1.25","0","5","45.42","26.18","20.00","20.00","1","1","0.00","0.00","11.50","6.20","-46.09","1000.00","YES","8595.65","Female","48.61","39.29","45.82","48.57","0.00","0.00","8.50","","","",""
"30/08/2026","16:35","Yarmouth","Oh So Perfect","5.00","-16.75","4.33","50.15","6.00","25.00","YES","9/2","12.50","6","5","Mason Paetel","Michael Appleby","58","90","31","58","65","52","59","F","58","61","53","27","22","49","12","30/08/2026 16:35","7f 3y","Turf","F","6","1543","3","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","6","","","0.00","125","8547-331124","0","0","0","0.00","0.00","0.00","2","3","12","16.67","25.00","0.00","2.50","36.64","F","6","3768.00","130","7f 36y","1576","2.59","2.38","HHPH-LPLLLL","22.00","7","3","8.13","D  BF","9","53","Hcap","Left - Galloping","3yo+,65","13/1","13.00","3","","65","11","14","264","544","280","68","81","77","54","31","","b","f","Strategise","Sioux Nation","","0","1.22","2","12","62.88","46.14","25.00","25.00","-2","1","0.00","0.00","6.38","7.00","9.72","1000.00","YES","15573.98","Female","51.64","50.29","44.68","40.65","0.00","0.00","4.50","","","",""
"30/08/2026","16:40","Cork","She's Too Kool","21.00","-10.00","19.00","-50.00","10.00","-55.00","YES","100/30 (2F)","-83.35","3","7","Adam Browne-Souza","Ms Claire O'Connell","58","38","15","76","66","53","52","D","58","62","47","14","11","25","2","30/08/2026 16:40","6f","Turf","E","5","1320","7","7200.00","Cork Maiden (Class E)","3","","","0.00","122","5P364-504","0","0","0","0.00","0.00","0.00","0","1","8","0.00","12.50","0.00","-8.00","0.00","E","5","7200.00","125","7f","1540","24.46","17.00","PLHHH-HHP","6.00","6","3","8.10","","17","66","Mdn","Right - Easy","3yo+","11/1","11.00","3","","","16","17","319","482","163","42","56","49","16","15","","b","f","Evie Be Kool","Far Above","","0","0.00","0","8","35.38","20.75","62.50","37.50","6","3","0.00","0.00","5.07","4.30","-15.19","150.00","YES","2858.58","Female","37.69","37.69","47.11","43.17","0.00","0.00","3.33","","","",""
"30/08/2026","16:35","Yarmouth","Potters Prince","9.00","-12.50","8.00","-7.14","7.50","-18.75","YES","12/1","50.00","5","9","Darragh Keenan","Matt Crawley","61","50","141","56","66","56","62","F","61","61","54","24","8","32","0","30/08/2026 16:35","7f 3y","Turf","F","6","1543","0","3768.00","Bodhi Solutions - Commercial Fit-Out Challenge Handicap (Class F)","5","","","0.00","131","045-534","0","0","0","0.00","0.00","0.00","0","1","6","0.00","16.67","0.00","-6.00","0.00","F","6","3768.00","131","1m 3y","1763","28.86","19.00","HHH-HHH","0.00","5","4","9.5","","6","54","Hcap","Left - Galloping","3yo+,65","16/1","16.00","3","","65","11","14","179","417","238","68","55","76","39","141","","b","g","Clenor","Territories","","0","0.82","0","6","39.67","24.69","16.67","16.67","4","3","0.00","0.00","15.63","6.20","-60.33","1000.00","YES","6297.95","Male","50.00","50.00","54.17","51.60","0.00","0.00","12.00","","","6","-2"
"30/08/2026","16:55","Goodwood","Brigid's Well","15.00","0.00","15.00","-21.43","12.00","-21.43","YES","18/1","28.57","4","8","David Probert","Hugo Palmer","68","69","19","82","68","63","62","C","64","67","61","15","3","18","0","30/08/2026 16:55","1m 1f 197y","Turf","D","4","2177","0","8066.00","Virgin Bet Supports Safe Gambling Handicap (Class D)","4","","","0.00","132","9124-5067","0","0","0","0.00","0.00","0.00","1","1","8","12.50","12.50","0.00","5.00","48.60","C","3","13400.00","129","1m 1f 35y","2015","22.30","19.00","HLLL-PHHH","0.00","2","3","9.6","","9","71","Hcap","Right - Sharp / Undulating","3yo+,90","16/1","16.00","3","","90","10","11","218","436","218","82","65","75","-4","19","","b","f","Selfara","Ulysses","tp1","0","0.78","1","8","59.18","41.61","37.50","37.50","6","3","0.00","0.00","23.00","13.00","-43.48","1000.00","YES","4247.83","Female","40.55","46.09","46.83","47.93","0.00","0.00","18.00","","","",""
